"Time (s)","Pressure (hPa)"
8.739192990E1,1.023000000E3
8.749192990E1,1.022959167E3
8.759192990E1,1.022938721E3
8.769192990E1,1.022917969E3
8.779192990E1,1.022897034E3
8.789192990E1,1.022855286E3
8.799192990E1,1.022833862E3
8.809192990E1,1.022812012E3
8.819192990E1,1.022789795E3
8.829192990E1,1.022767334E3
8.839192990E1,1.022720276E3
8.849192990E1,1.022696838E3
8.859192990E1,1.022673279E3
8.869192990E1,1.022649963E3
8.879192990E1,1.022605286E3
8.889192990E1,1.022583740E3
8.899192990E1,1.022562622E3
8.909192990E1,1.022541565E3
8.919192990E1,1.022500427E3
8.929192990E1,1.022480469E3
8.939192990E1,1.022460144E3
8.949192990E1,1.022439514E3
8.959192990E1,1.022396240E3
8.969192990E1,1.022373108E3
8.979192990E1,1.022349182E3
8.989192990E1,1.022325134E3
8.999192990E1,1.022277039E3
9.009192990E1,1.022252319E3
9.019192990E1,1.022227478E3
9.029192990E1,1.022202637E3
9.039192990E1,1.022152771E3
9.049192990E1,1.022128113E3
9.059192990E1,1.022103882E3
9.069192990E1,1.022079956E3
9.079192990E1,1.022033264E3
9.089192990E1,1.022010315E3
9.099192990E1,1.021987000E3
9.109192990E1,1.021963440E3
9.119192990E1,1.021909485E3
9.129192990E1,1.021883911E3
9.139192990E1,1.021858276E3
9.149192990E1,1.021832458E3
9.159192990E1,1.021783264E3
9.169192990E1,1.021759644E3
9.179192990E1,1.021736206E3
9.189192990E1,1.021712952E3
9.199192990E1,1.021666870E3
9.209192990E1,1.021644226E3
9.219192990E1,1.021621521E3
9.229192990E1,1.021599060E3
9.239192990E1,1.021552795E3
9.249192990E1,1.021529358E3
9.259192990E1,1.021505737E3
9.269192990E1,1.021481995E3
9.279192990E1,1.021432800E3
9.289192990E1,1.021407471E3
9.299192990E1,1.021381836E3
9.309192990E1,1.021355469E3
9.319192990E1,1.021302185E3
9.329192990E1,1.021274963E3
9.339192990E1,1.021247925E3
9.349192990E1,1.021221375E3
9.359192990E1,1.021168274E3
9.369192990E1,1.021141724E3
9.379192990E1,1.021114807E3
9.389192990E1,1.021088074E3
9.399192990E1,1.021035767E3
9.409192990E1,1.021010132E3
9.419192990E1,1.020984985E3
9.429192990E1,1.020959961E3
9.439192990E1,1.020935303E3
9.449192990E1,1.020886414E3
9.459192990E1,1.020861694E3
9.469192990E1,1.020837036E3
9.479192990E1,1.020812805E3
9.489192990E1,1.020766052E3
9.499192990E1,1.020743713E3
9.509192990E1,1.020721680E3
9.519192990E1,1.020699341E3
9.529192990E1,1.020651550E3
9.539192990E1,1.020627014E3
9.549192990E1,1.020601685E3
9.559192990E1,1.020576538E3
9.569192990E1,1.020527344E3
9.579192990E1,1.020502808E3
9.589192990E1,1.020478577E3
9.599192990E1,1.020454346E3
9.609192990E1,1.020406555E3
9.619192990E1,1.020382812E3
9.629192990E1,1.020359070E3
9.639192990E1,1.020335754E3
9.649192990E1,1.020289368E3
9.659192990E1,1.020266235E3
9.669192990E1,1.020242493E3
9.679192990E1,1.020218079E3
9.689192990E1,1.020166992E3
9.699192990E1,1.020140930E3
9.709192990E1,1.020114807E3
9.719192990E1,1.020088745E3
9.729192990E1,1.020037170E3
9.739192990E1,1.020011719E3
9.749192990E1,1.019986206E3
9.759192990E1,1.019961060E3
9.769192990E1,1.019912476E3
9.779192990E1,1.019888123E3
9.789192990E1,1.019863892E3
9.799192990E1,1.019839661E3
9.809192990E1,1.019789185E3
9.819192990E1,1.019764038E3
9.829192990E1,1.019739014E3
9.839192990E1,1.019713867E3
9.849192990E1,1.019665771E3
9.859192990E1,1.019641052E3
9.869192990E1,1.019616394E3
9.879192990E1,1.019591064E3
9.889192990E1,1.019538391E3
9.899192990E1,1.019512329E3
9.909192990E1,1.019486694E3
9.919192990E1,1.019461670E3
9.929192990E1,1.019414490E3
9.939192990E1,1.019391541E3
9.949192990E1,1.019368896E3
9.959192990E1,1.019346680E3
9.969192990E1,1.019302917E3
9.979192990E1,1.019281250E3
9.989192990E1,1.019259338E3
9.999192990E1,1.019237183E3
1.000919299E2,1.019192017E3
1.001919299E2,1.019169189E3
1.002919299E2,1.019146057E3
1.003919299E2,1.019122620E3
1.004919299E2,1.019077026E3
1.005919299E2,1.019054016E3
1.006919299E2,1.019031067E3
1.007919299E2,1.019007935E3
1.008919299E2,1.018984070E3
1.009919299E2,1.018936523E3
1.010919299E2,1.018912964E3
1.011919299E2,1.018885925E3
1.012919299E2,1.018862793E3
1.013919299E2,1.018816223E3
1.014919299E2,1.018792969E3
1.015919299E2,1.018768860E3
1.016919299E2,1.018744690E3
1.017919299E2,1.018694824E3
1.018919299E2,1.018669189E3
1.019919299E2,1.018643433E3
1.020919299E2,1.018617493E3
1.021919299E2,1.018566101E3
1.022919299E2,1.018540588E3
1.023919299E2,1.018515747E3
1.024919299E2,1.018491394E3
1.025919299E2,1.018442932E3
1.026919299E2,1.018418579E3
1.027919299E2,1.018393555E3
1.028919299E2,1.018368286E3
1.029919299E2,1.018317627E3
1.030919299E2,1.018292297E3
1.031919299E2,1.018267334E3
1.032919299E2,1.018242004E3
1.033919299E2,1.018191406E3
1.034919299E2,1.018166077E3
1.035919299E2,1.018141052E3
1.036919299E2,1.018116211E3
1.037919299E2,1.018066223E3
1.038919299E2,1.018041077E3
1.039919299E2,1.018015747E3
1.040919299E2,1.017990295E3
1.041919299E2,1.017939026E3
1.042919299E2,1.017913574E3
1.043919299E2,1.017887939E3
1.044919299E2,1.017862610E3
1.045919299E2,1.017812622E3
1.046919299E2,1.017788269E3
1.047919299E2,1.017764343E3
1.048919299E2,1.017740417E3
1.049919299E2,1.017692017E3
1.050919299E2,1.017666992E3
1.051919299E2,1.017642029E3
1.052919299E2,1.017617615E3
1.053919299E2,1.017570618E3
1.054919299E2,1.017547791E3
1.055919299E2,1.017525452E3
1.056919299E2,1.017503113E3
1.057919299E2,1.017457764E3
1.058919299E2,1.017435120E3
1.059919299E2,1.017411987E3
1.060919299E2,1.017388428E3
1.061919299E2,1.017340149E3
1.062919299E2,1.017315613E3
1.063919299E2,1.017290894E3
1.064919299E2,1.017266357E3
1.065919299E2,1.017217163E3
1.066919299E2,1.017192017E3
1.067919299E2,1.017165894E3
1.068919299E2,1.017139526E3
1.069919299E2,1.017087341E3
1.070919299E2,1.017062317E3
1.071919299E2,1.017039062E3
1.072919299E2,1.017016052E3
1.073919299E2,1.016970276E3
1.074919299E2,1.016947144E3
1.075919299E2,1.016924194E3
1.076919299E2,1.016901367E3
1.077919299E2,1.016879028E3
1.078919299E2,1.016835144E3
1.079919299E2,1.016813232E3
1.080919299E2,1.016791199E3
1.081919299E2,1.016768860E3
1.082919299E2,1.016723877E3
1.083919299E2,1.016701233E3
1.084919299E2,1.016678589E3
1.085919299E2,1.016655762E3
1.086919299E2,1.016608276E3
1.087919299E2,1.016583740E3
1.088919299E2,1.016558899E3
1.089919299E2,1.016534058E3
1.090919299E2,1.016484192E3
1.091919299E2,1.016458740E3
1.092919299E2,1.016433289E3
1.093919299E2,1.016407776E3
1.094919299E2,1.016358398E3
1.095919299E2,1.016334656E3
1.096919299E2,1.016311096E3
1.097919299E2,1.016288086E3
1.098919299E2,1.016242004E3
1.099919299E2,1.016219360E3
1.100919299E2,1.016196838E3
1.101919299E2,1.016174500E3
1.102919299E2,1.016130127E3
1.103919299E2,1.016107300E3
1.104919299E2,1.016084045E3
1.105919299E2,1.016060120E3
1.106919299E2,1.016011047E3
1.107919299E2,1.015985596E3
1.108919299E2,1.015959656E3
1.109919299E2,1.015933594E3
1.110919299E2,1.015880737E3
1.111919299E2,1.015854065E3
1.112919299E2,1.015827148E3
1.113919299E2,1.015800598E3
1.114919299E2,1.015747498E3
1.115919299E2,1.015721863E3
1.116919299E2,1.015696533E3
1.117919299E2,1.015671692E3
1.118919299E2,1.015622925E3
1.119919299E2,1.015599670E3
1.120919299E2,1.015576721E3
1.121919299E2,1.015554016E3
1.122919299E2,1.015509521E3
1.123919299E2,1.015488098E3
1.124919299E2,1.015466675E3
1.125919299E2,1.015445923E3
1.126919299E2,1.015402771E3
1.127919299E2,1.015383728E3
1.128919299E2,1.015365417E3
1.129919299E2,1.015347778E3
1.130919299E2,1.015315430E3
1.131919299E2,1.015300476E3
1.132919299E2,1.015285889E3
1.133919299E2,1.015271667E3
1.134919299E2,1.015244690E3
1.135919299E2,1.015231995E3
1.136919299E2,1.015219971E3
1.137919299E2,1.015208435E3
1.138919299E2,1.015187500E3
1.139919299E2,1.015178406E3
1.140919299E2,1.015169495E3
1.141919299E2,1.015160767E3
1.142919299E2,1.015144531E3
1.143919299E2,1.015136536E3
1.144919299E2,1.015129028E3
1.145919299E2,1.015121826E3
1.146919299E2,1.015115112E3
1.147919299E2,1.015103271E3
1.148919299E2,1.015097351E3
1.149919299E2,1.015091370E3
1.150919299E2,1.015084961E3
1.151919299E2,1.015071045E3
1.152919299E2,1.015063904E3
1.153919299E2,1.015056702E3
1.154919299E2,1.015049377E3
1.155919299E2,1.015034973E3
1.156919299E2,1.015027954E3
1.157919299E2,1.015020935E3
1.158919299E2,1.015014038E3
1.159919299E2,1.014999329E3
1.160919299E2,1.014991699E3
1.161919299E2,1.014984070E3
1.162919299E2,1.014975891E3
1.163919299E2,1.014959351E3
1.164919299E2,1.014951050E3
1.165919299E2,1.014943115E3
1.166919299E2,1.014935303E3
1.167919299E2,1.014920471E3
1.168919299E2,1.014912781E3
1.169919299E2,1.014905151E3
1.170919299E2,1.014897339E3
1.171919299E2,1.014881042E3
1.172919299E2,1.014872803E3
1.173919299E2,1.014864807E3
1.174919299E2,1.014856384E3
1.175919299E2,1.014838440E3
1.176919299E2,1.014829041E3
1.177919299E2,1.014819519E3
1.178919299E2,1.014809814E3
1.179919299E2,1.014789490E3
1.180919299E2,1.014779175E3
1.181919299E2,1.014768860E3
1.182919299E2,1.014758911E3
1.183919299E2,1.014739380E3
1.184919299E2,1.014729797E3
1.185919299E2,1.014720276E3
1.186919299E2,1.014710754E3
1.187919299E2,1.014691711E3
1.188919299E2,1.014681824E3
1.189919299E2,1.014671875E3
1.190919299E2,1.014661865E3
1.191919299E2,1.014642639E3
1.192919299E2,1.014633545E3
1.193919299E2,1.014624512E3
1.194919299E2,1.014615601E3
1.195919299E2,1.014596863E3
1.196919299E2,1.014586853E3
1.197919299E2,1.014576538E3
1.198919299E2,1.014566101E3
1.199919299E2,1.014544678E3
1.200919299E2,1.014533752E3
1.201919299E2,1.014522644E3
1.202919299E2,1.014511047E3
1.203919299E2,1.014486511E3
1.204919299E2,1.014474060E3
1.205919299E2,1.014461670E3
1.206919299E2,1.014449829E3
1.207919299E2,1.014429199E3
1.208919299E2,1.014419495E3
1.209919299E2,1.014409973E3
1.210919299E2,1.014400452E3
1.211919299E2,1.014390625E3
1.212919299E2,1.014370117E3
1.213919299E2,1.014359802E3
1.214919299E2,1.014349182E3
1.215919299E2,1.014338257E3
1.216919299E2,1.014317017E3
1.217919299E2,1.014306519E3
1.218919299E2,1.014296570E3
1.219919299E2,1.014286560E3
1.220919299E2,1.014265442E3
1.221919299E2,1.014254333E3
1.222919299E2,1.014242920E3
1.223919299E2,1.014231079E3
1.224919299E2,1.014207153E3
1.225919299E2,1.014194519E3
1.226919299E2,1.014181519E3
1.227919299E2,1.014167664E3
1.228919299E2,1.014139343E3
1.229919299E2,1.014125732E3
1.230919299E2,1.014112793E3
1.231919299E2,1.014101257E3
1.232919299E2,1.014081238E3
1.233919299E2,1.014072327E3
1.234919299E2,1.014063904E3
1.235919299E2,1.014056396E3
1.236919299E2,1.014040894E3
1.237919299E2,1.014033569E3
1.238919299E2,1.014024963E3
1.239919299E2,1.014017639E3
1.240919299E2,1.014002930E3
1.241919299E2,1.013994995E3
1.242919299E2,1.013986877E3
1.243919299E2,1.013978271E3
1.244919299E2,1.013960632E3
1.245919299E2,1.013951538E3
1.246919299E2,1.013941711E3
1.247919299E2,1.013932007E3
1.248919299E2,1.013911560E3
1.249919299E2,1.013901245E3
1.250919299E2,1.013890442E3
1.251919299E2,1.013879639E3
1.252919299E2,1.013857971E3
1.253919299E2,1.013846985E3
1.254919299E2,1.013836243E3
1.255919299E2,1.013825317E3
1.256919299E2,1.013803711E3
1.257919299E2,1.013793091E3
1.258919299E2,1.013782654E3
1.259919299E2,1.013772034E3
1.260919299E2,1.013750610E3
1.261919299E2,1.013739990E3
1.262919299E2,1.013729065E3
1.263919299E2,1.013718262E3
1.264919299E2,1.013697021E3
1.265919299E2,1.013686523E3
1.266919299E2,1.013676392E3
1.267919299E2,1.013666382E3
1.268919299E2,1.013647034E3
1.269919299E2,1.013637451E3
1.270919299E2,1.013627808E3
1.271919299E2,1.013617920E3
1.272919299E2,1.013596985E3
1.273919299E2,1.013585938E3
1.274919299E2,1.013574219E3
1.275919299E2,1.013562622E3
1.276919299E2,1.013540588E3
1.277919299E2,1.013530273E3
1.278919299E2,1.013521057E3
1.279919299E2,1.013512451E3
1.280919299E2,1.013503906E3
1.281919299E2,1.013487000E3
1.282919299E2,1.013477783E3
1.283919299E2,1.013467957E3
1.284919299E2,1.013457336E3
1.285919299E2,1.013434326E3
1.286919299E2,1.013422180E3
1.287919299E2,1.013410156E3
1.288919299E2,1.013398254E3
1.289919299E2,1.013375732E3
1.290919299E2,1.013365295E3
1.291919299E2,1.013354980E3
1.292919299E2,1.013344849E3
1.293919299E2,1.013324646E3
1.294919299E2,1.013314209E3
1.295919299E2,1.013303589E3
1.296919299E2,1.013293274E3
1.297919299E2,1.013272461E3
1.298919299E2,1.013262329E3
1.299919299E2,1.013252014E3
1.300919299E2,1.013241699E3
1.301919299E2,1.013220764E3
1.302919299E2,1.013209839E3
1.303919299E2,1.013198914E3
1.304919299E2,1.013187805E3
1.305919299E2,1.013166077E3
1.306919299E2,1.013155579E3
1.307919299E2,1.013145264E3
1.308919299E2,1.013134827E3
1.309919299E2,1.013113892E3
1.310919299E2,1.013103577E3
1.311919299E2,1.013093262E3
1.312919299E2,1.013083435E3
1.313919299E2,1.013064331E3
1.314919299E2,1.013055420E3
1.315919299E2,1.013046692E3
1.316919299E2,1.013038269E3
1.317919299E2,1.013021851E3
1.318919299E2,1.013013428E3
1.319919299E2,1.013004822E3
1.320919299E2,1.012995911E3
1.321919299E2,1.012977661E3
1.322919299E2,1.012968445E3
1.323919299E2,1.012959167E3
1.324919299E2,1.012949951E3
1.325919299E2,1.012931091E3
1.326919299E2,1.012921570E3
1.327919299E2,1.012911682E3
1.328919299E2,1.012901245E3
1.329919299E2,1.012880310E3
1.330919299E2,1.012868896E3
1.331919299E2,1.012857300E3
1.332919299E2,1.012845581E3
1.333919299E2,1.012821411E3
1.334919299E2,1.012809509E3
1.335919299E2,1.012797607E3
1.336919299E2,1.012786072E3
1.337919299E2,1.012762634E3
1.338919299E2,1.012750305E3
1.339919299E2,1.012737793E3
1.340919299E2,1.012724670E3
1.341919299E2,1.012699036E3
1.342919299E2,1.012687195E3
1.343919299E2,1.012675476E3
1.344919299E2,1.012664185E3
1.345919299E2,1.012642151E3
1.346919299E2,1.012630920E3
1.347919299E2,1.012619690E3
1.348919299E2,1.012608276E3
1.349919299E2,1.012584961E3
1.350919299E2,1.012573120E3
1.351919299E2,1.012560425E3
1.352919299E2,1.012547791E3
1.353919299E2,1.012535156E3
1.354919299E2,1.012509949E3
1.355919299E2,1.012497925E3
1.356919299E2,1.012486084E3
1.357919299E2,1.012474365E3
1.358919299E2,1.012449951E3
1.359919299E2,1.012439026E3
1.360919299E2,1.012428284E3
1.361919299E2,1.012417297E3
1.362919299E2,1.012395447E3
1.363919299E2,1.012384827E3
1.364919299E2,1.012374207E3
1.365919299E2,1.012363892E3
1.366919299E2,1.012342346E3
1.367919299E2,1.012331238E3
1.368919299E2,1.012320129E3
1.369919299E2,1.012308899E3
1.370919299E2,1.012286682E3
1.371919299E2,1.012276062E3
1.372919299E2,1.012265320E3
1.373919299E2,1.012254517E3
1.374919299E2,1.012231201E3
1.375919299E2,1.012219055E3
1.376919299E2,1.012206848E3
1.377919299E2,1.012194336E3
1.378919299E2,1.012169067E3
1.379919299E2,1.012156372E3
1.380919299E2,1.012143555E3
1.381919299E2,1.012130737E3
1.382919299E2,1.012104980E3
1.383919299E2,1.012091858E3
1.384919299E2,1.012078857E3
1.385919299E2,1.012065430E3
1.386919299E2,1.012039185E3
1.387919299E2,1.012026367E3
1.388919299E2,1.012013428E3
1.389919299E2,1.012000916E3
1.390919299E2,1.011976257E3
1.391919299E2,1.011964355E3
1.392919299E2,1.011952820E3
1.393919299E2,1.011940918E3
1.394919299E2,1.011918274E3
1.395919299E2,1.011906555E3
1.396919299E2,1.011894958E3
1.397919299E2,1.011883423E3
1.398919299E2,1.011860291E3
1.399919299E2,1.011848572E3
1.400919299E2,1.011836853E3
1.401919299E2,1.011825623E3
1.402919299E2,1.011804382E3
1.403919299E2,1.011794067E3
1.404919299E2,1.011783752E3
1.405919299E2,1.011773254E3
1.406919299E2,1.011750916E3
1.407919299E2,1.011739380E3
1.408919299E2,1.011727478E3
1.409919299E2,1.011715576E3
1.410919299E2,1.011690918E3
1.411919299E2,1.011679016E3
1.412919299E2,1.011666870E3
1.413919299E2,1.011654846E3
1.414919299E2,1.011631714E3
1.415919299E2,1.011620300E3
1.416919299E2,1.011609192E3
1.417919299E2,1.011597961E3
1.418919299E2,1.011586670E3
1.419919299E2,1.011564209E3
1.420919299E2,1.011552490E3
1.421919299E2,1.011540894E3
1.422919299E2,1.011529358E3
1.423919299E2,1.011505920E3
1.424919299E2,1.011494202E3
1.425919299E2,1.011482178E3
1.426919299E2,1.011469666E3
1.427919299E2,1.011444641E3
1.428919299E2,1.011432312E3
1.429919299E2,1.011420105E3
1.430919299E2,1.011408264E3
1.431919299E2,1.011385620E3
1.432919299E2,1.011374695E3
1.433919299E2,1.011363708E3
1.434919299E2,1.011353088E3
1.435919299E2,1.011331543E3
1.436919299E2,1.011320618E3
1.437919299E2,1.011309326E3
1.438919299E2,1.011297974E3
1.439919299E2,1.011274048E3
1.440919299E2,1.011262024E3
1.441919299E2,1.011250000E3
1.442919299E2,1.011238403E3
1.443919299E2,1.011215454E3
1.444919299E2,1.011203735E3
1.445919299E2,1.011191711E3
1.446919299E2,1.011179382E3
1.447919299E2,1.011154663E3
1.448919299E2,1.011142639E3
1.449919299E2,1.011130737E3
1.450919299E2,1.011118713E3
1.451919299E2,1.011093872E3
1.452919299E2,1.011081055E3
1.453919299E2,1.011065735E3
1.454919299E2,1.011052307E3
1.455919299E2,1.011025269E3
1.456919299E2,1.011011719E3
1.457919299E2,1.010998108E3
1.458919299E2,1.010984375E3
1.459919299E2,1.010955933E3
1.460919299E2,1.010941406E3
1.461919299E2,1.010927185E3
1.462919299E2,1.010913086E3
1.463919299E2,1.010886047E3
1.464919299E2,1.010873108E3
1.465919299E2,1.010860901E3
1.466919299E2,1.010849182E3
1.467919299E2,1.010826538E3
1.468919299E2,1.010815308E3
1.469919299E2,1.010803589E3
1.470919299E2,1.010791199E3
1.471919299E2,1.010765747E3
1.472919299E2,1.010752625E3
1.473919299E2,1.010739502E3
1.474919299E2,1.010726562E3
1.475919299E2,1.010700317E3
1.476919299E2,1.010687317E3
1.477919299E2,1.010674194E3
1.478919299E2,1.010661072E3
1.479919299E2,1.010648438E3
1.480919299E2,1.010622803E3
1.481919299E2,1.010609680E3
1.482919299E2,1.010596252E3
1.483919299E2,1.010582764E3
1.484919299E2,1.010556213E3
1.485919299E2,1.010543579E3
1.486919299E2,1.010531067E3
1.487919299E2,1.010518860E3
1.488919299E2,1.010495117E3
1.489919299E2,1.010484070E3
1.490919299E2,1.010472778E3
1.491919299E2,1.010461670E3
1.492919299E2,1.010439636E3
1.493919299E2,1.010427917E3
1.494919299E2,1.010416382E3
1.495919299E2,1.010404053E3
1.496919299E2,1.010378235E3
1.497919299E2,1.010365295E3
1.498919299E2,1.010352173E3
1.499919299E2,1.010339172E3
1.500919299E2,1.010313416E3
1.501919299E2,1.010299805E3
1.502919299E2,1.010286072E3
1.503919299E2,1.010271851E3
1.504919299E2,1.010243896E3
1.505919299E2,1.010230286E3
1.506919299E2,1.010216675E3
1.507919299E2,1.010203247E3
1.508919299E2,1.010176392E3
1.509919299E2,1.010163086E3
1.510919299E2,1.010149841E3
1.511919299E2,1.010136719E3
1.512919299E2,1.010111389E3
1.513919299E2,1.010099060E3
1.514919299E2,1.010086670E3
1.515919299E2,1.010074219E3
1.516919299E2,1.010048096E3
1.517919299E2,1.010034363E3
1.518919299E2,1.010020630E3
1.519919299E2,1.010007324E3
1.520919299E2,1.009980286E3
1.521919299E2,1.009966553E3
1.522919299E2,1.009952332E3
1.523919299E2,1.009937805E3
1.524919299E2,1.009908569E3
1.525919299E2,1.009893860E3
1.526919299E2,1.009879333E3
1.527919299E2,1.009864685E3
1.528919299E2,1.009834656E3
1.529919299E2,1.009820007E3
1.530919299E2,1.009805115E3
1.531919299E2,1.009790466E3
1.532919299E2,1.009761536E3
1.533919299E2,1.009746826E3
1.534919299E2,1.009732300E3
1.535919299E2,1.009717773E3
1.536919299E2,1.009688110E3
1.537919299E2,1.009672974E3
1.538919299E2,1.009657959E3
1.539919299E2,1.009643127E3
1.540919299E2,1.009613586E3
1.541919299E2,1.009599365E3
1.542919299E2,1.009585449E3
1.543919299E2,1.009571716E3
1.544919299E2,1.009545288E3
1.545919299E2,1.009532349E3
1.546919299E2,1.009519348E3
1.547919299E2,1.009505920E3
1.548919299E2,1.009478394E3
1.549919299E2,1.009464844E3
1.550919299E2,1.009451050E3
1.551919299E2,1.009437195E3
1.552919299E2,1.009423279E3
1.553919299E2,1.009394531E3
1.554919299E2,1.009379517E3
1.555919299E2,1.009364502E3
1.556919299E2,1.009349365E3
1.557919299E2,1.009319336E3
1.558919299E2,1.009304504E3
1.559919299E2,1.009289490E3
1.560919299E2,1.009274353E3
1.561919299E2,1.009245117E3
1.562919299E2,1.009231079E3
1.563919299E2,1.009217346E3
1.564919299E2,1.009203735E3
1.565919299E2,1.009177490E3
1.566919299E2,1.009164978E3
1.567919299E2,1.009152771E3
1.568919299E2,1.009140625E3
1.569919299E2,1.009115295E3
1.570919299E2,1.009101990E3
1.571919299E2,1.009088440E3
1.572919299E2,1.009074341E3
1.573919299E2,1.009043396E3
1.574919299E2,1.009026245E3
1.575919299E2,1.009008423E3
1.576919299E2,1.008990295E3
1.577919299E2,1.008950928E3
1.578919299E2,1.008933105E3
1.579919299E2,1.008915466E3
1.580919299E2,1.008898254E3
1.581919299E2,1.008866394E3
1.582919299E2,1.008850769E3
1.583919299E2,1.008835144E3
1.584919299E2,1.008819214E3
1.585919299E2,1.008786682E3
1.586919299E2,1.008770447E3
1.587919299E2,1.008754211E3
1.588919299E2,1.008737976E3
1.589919299E2,1.008704529E3
1.590919299E2,1.008687317E3
1.591919299E2,1.008669983E3
1.592919299E2,1.008652466E3
1.593919299E2,1.008618408E3
1.594919299E2,1.008601868E3
1.595919299E2,1.008585266E3
1.596919299E2,1.008569214E3
1.597919299E2,1.008536560E3
1.598919299E2,1.008520264E3
1.599919299E2,1.008503906E3
1.600919299E2,1.008487305E3
1.601919299E2,1.008455627E3
1.602919299E2,1.008440002E3
1.603919299E2,1.008424805E3
1.604919299E2,1.008409973E3
1.605919299E2,1.008380127E3
1.606919299E2,1.008365112E3
