catalogue_id,Length,Width,Height,Weight_Limit
1359,125,115,65,575
1360,125,115,65,625
1361,125,115,65,675
1362,125,115,65,725
1363,125,115,65,775
1364,125,115,65,825
1365,125,115,65,875
1366,125,115,65,925
1367,125,115,65,975
1368,125,115,75,75
1369,125,115,75,125
1370,125,115,75,175
1371,125,115,75,225
1372,125,115,75,275
1373,125,115,75,325
1374,125,115,75,375
1375,125,115,75,425
1376,125,115,75,475
1377,125,115,75,525
1378,125,115,75,575
1379,125,115,75,625
1380,125,115,75,675
1381,125,115,75,725
1382,125,115,75,775
1383,125,115,75,825
1384,125,115,75,875
1385,125,115,75,925
1386,125,115,75,975
1387,125,115,85,75
1388,125,115,85,125
1389,125,115,85,175
1390,125,115,85,225
1391,125,115,85,275
1392,125,115,85,325
1393,125,115,85,375
1394,125,115,85,425
1395,125,115,85,475
1396,125,115,85,525
1397,125,115,85,575
1398,125,115,85,625
1399,125,115,85,675
1400,125,115,85,725
1401,125,115,85,775
1402,125,115,85,825
1403,125,115,85,875
1404,125,115,85,925
1405,125,115,85,975
1406,125,115,95,75
1407,125,115,95,125
1408,125,115,95,175
1409,125,115,95,225
1410,125,115,95,275
1411,125,115,95,325
1412,125,115,95,375
1413,125,115,95,425
1414,125,115,95,475
1415,125,115,95,525
1416,125,115,95,575
1417,125,115,95,625
1418,125,115,95,675
1419,125,115,95,725
1420,125,115,95,775
1421,125,115,95,825
1422,125,115,95,875
1423,125,115,95,925
1424,125,115,95,975
1425,125,115,105,75
1426,125,115,105,125
1427,125,115,105,175
1428,125,115,105,225
1429,125,115,105,275
1430,125,115,105,325
1431,125,115,105,375
1432,125,115,105,425
1433,125,115,105,475
1434,125,115,105,525
1435,125,115,105,575
1436,125,115,105,625
1437,125,115,105,675
1438,125,115,105,725
1439,125,115,105,775
1440,125,115,105,825
1441,125,115,105,875
1442,125,115,105,925
1443,125,115,105,975
1444,125,115,115,75
1445,125,115,115,125
1446,125,115,115,175
1447,125,115,115,225
1448,125,115,115,275
1449,125,115,115,325
1450,125,115,115,375
1451,125,115,115,425
1452,125,115,115,475
1453,125,115,115,525
1454,125,115,115,575
1455,125,115,115,625
1456,125,115,115,675
1457,125,115,115,725
1458,125,115,115,775
1459,125,115,115,825
1460,125,115,115,875
1461,125,115,115,925
1462,125,115,115,975
1463,125,125,65,75
1464,125,125,65,125
1465,125,125,65,175
1466,125,125,65,225
1467,125,125,65,275
1468,125,125,65,325
1469,125,125,65,375
1470,125,125,65,425
1471,125,125,65,475
1472,125,125,65,525
1473,125,125,65,575
1474,125,125,65,625
1475,125,125,65,675
1476,125,125,65,725
1477,125,125,65,775
1478,125,125,65,825
1479,125,125,65,875
1480,125,125,65,925
1481,125,125,65,975
1482,125,125,75,75
1483,125,125,75,125
1484,125,125,75,175
1485,125,125,75,225
1486,125,125,75,275
1487,125,125,75,325
1488,125,125,75,375
1489,125,125,75,425
1490,125,125,75,475
1491,125,125,75,525
1492,125,125,75,575
1493,125,125,75,625
1494,125,125,75,675
1495,125,125,75,725
1496,125,125,75,775
1497,125,125,75,825
1498,125,125,75,875
1499,125,125,75,925
1500,125,125,75,975
1501,125,125,85,75
1502,125,125,85,125
1503,125,125,85,175
1504,125,125,85,225
1505,125,125,85,275
1506,125,125,85,325
1507,125,125,85,375
1508,125,125,85,425
1509,125,125,85,475
1510,125,125,85,525
1511,125,125,85,575
1512,125,125,85,625
1513,125,125,85,675
1514,125,125,85,725
1515,125,125,85,775
1516,125,125,85,825
1517,125,125,85,875
1518,125,125,85,925
1519,125,125,85,975
1520,125,125,95,75
1521,125,125,95,125
1522,125,125,95,175
1523,125,125,95,225
1524,125,125,95,275
1525,125,125,95,325
1526,125,125,95,375
1527,125,125,95,425
1528,125,125,95,475
1529,125,125,95,525
1530,125,125,95,575
1531,125,125,95,625
1532,125,125,95,675
1533,125,125,95,725
1534,125,125,95,775
1535,125,125,95,825
1536,125,125,95,875
1537,125,125,95,925
1538,125,125,95,975
1539,125,125,105,75
1540,125,125,105,125
1541,125,125,105,175
1542,125,125,105,225
1543,125,125,105,275
1544,125,125,105,325
1545,125,125,105,375
1546,125,125,105,425
1547,125,125,105,475
1548,125,125,105,525
1549,125,125,105,575
1550,125,125,105,625
1551,125,125,105,675
1552,125,125,105,725
1553,125,125,105,775
1554,125,125,105,825
1555,125,125,105,875
1556,125,125,105,925
1557,125,125,105,975
1558,125,125,115,75
1559,125,125,115,125
1560,125,125,115,175
1561,125,125,115,225
1562,125,125,115,275
1563,125,125,115,325
1564,125,125,115,375
1565,125,125,115,425
1566,125,125,115,475
1567,125,125,115,525
1568,125,125,115,575
1569,125,125,115,625
1570,125,125,115,675
1571,125,125,115,725
1572,125,125,115,775
1573,125,125,115,825
1574,125,125,115,875
1575,125,125,115,925
1576,125,125,115,975
1577,125,125,125,75
1578,125,125,125,125
1579,125,125,125,175
1580,125,125,125,225
1581,125,125,125,275
1582,125,125,125,325
1583,125,125,125,375
1584,125,125,125,425
1585,125,125,125,475
1586,125,125,125,525
1587,125,125,125,575
1588,125,125,125,625
1589,125,125,125,675
1590,125,125,125,725
1591,125,125,125,775
1592,125,125,125,825
1593,125,125,125,875
1594,125,125,125,925
1595,125,125,125,975
1596,135,65,65,75
1597,135,65,65,125
1598,135,65,65,175
1599,135,65,65,225
1600,135,65,65,275
1601,135,65,65,325
1602,135,65,65,375
1603,135,65,65,425
1604,135,65,65,475
1605,135,65,65,525
1606,135,65,65,575
1607,135,65,65,625
1608,135,65,65,675
1609,135,65,65,725
1610,135,65,65,775
1611,135,65,65,825
1612,135,65,65,875
1613,135,65,65,925
1614,135,65,65,975
1615,135,75,65,75
1616,135,75,65,125
1617,135,75,65,175
1618,135,75,65,225
1619,135,75,65,275
1620,135,75,65,325
1621,135,75,65,375
1622,135,75,65,425
1623,135,75,65,475
1624,135,75,65,525
1625,135,75,65,575
1626,135,75,65,625
1627,135,75,65,675
1628,135,75,65,725
1629,135,75,65,775
1630,135,75,65,825
1631,135,75,65,875
1632,135,75,65,925
1633,135,75,65,975
1634,135,75,75,75
1635,135,75,75,125
1636,135,75,75,175
1637,135,75,75,225
1638,135,75,75,275
1639,135,75,75,325
1640,135,75,75,375
1641,135,75,75,425
1642,135,75,75,475
1643,135,75,75,525
1644,135,75,75,575
1645,135,75,75,625
1646,135,75,75,675
1647,135,75,75,725
1648,135,75,75,775
1649,135,75,75,825
1650,135,75,75,875
1651,135,75,75,925
1652,135,75,75,975
1653,135,85,65,75
1654,135,85,65,125
1655,135,85,65,175
1656,135,85,65,225
1657,135,85,65,275
1658,135,85,65,325
1659,135,85,65,375
1660,135,85,65,425
1661,135,85,65,475
1662,135,85,65,525
1663,135,85,65,575
1664,135,85,65,625
1665,135,85,65,675
1666,135,85,65,725
1667,135,85,65,775
1668,135,85,65,825
1669,135,85,65,875
1670,135,85,65,925
1671,135,85,65,975
1672,135,85,75,75
1673,135,85,75,125
1674,135,85,75,175
1675,135,85,75,225
1676,135,85,75,275
1677,135,85,75,325
1678,135,85,75,375
1679,135,85,75,425
1680,135,85,75,475
1681,135,85,75,525
1682,135,85,75,575
1683,135,85,75,625
1684,135,85,75,675
1685,135,85,75,725
1686,135,85,75,775
1687,135,85,75,825
1688,135,85,75,875
1689,135,85,75,925
1690,135,85,75,975
1691,135,85,85,75
1692,135,85,85,125
1693,135,85,85,175
1694,135,85,85,225
1695,135,85,85,275
1696,135,85,85,325
1697,135,85,85,375
1698,135,85,85,425
1699,135,85,85,475
1700,135,85,85,525
1701,135,85,85,575
1702,135,85,85,625
1703,135,85,85,675
1704,135,85,85,725
1705,135,85,85,775
1706,135,85,85,825
1707,135,85,85,875
1708,135,85,85,925
1709,135,85,85,975
1710,135,95,65,75
1711,135,95,65,125
1712,135,95,65,175
1713,135,95,65,225
1714,135,95,65,275
1715,135,95,65,325
1716,135,95,65,375
1717,135,95,65,425
1718,135,95,65,475
1719,135,95,65,525
1720,135,95,65,575
1721,135,95,65,625
1722,135,95,65,675
1723,135,95,65,725
1724,135,95,65,775
1725,135,95,65,825
1726,135,95,65,875
1727,135,95,65,925
1728,135,95,65,975
1729,135,95,75,75
1730,135,95,75,125
1731,135,95,75,175
1732,135,95,75,225
1733,135,95,75,275
1734,135,95,75,325
1735,135,95,75,375
1736,135,95,75,425
1737,135,95,75,475
1738,135,95,75,525
1739,135,95,75,575
1740,135,95,75,625
1741,135,95,75,675
1742,135,95,75,725
1743,135,95,75,775
1744,135,95,75,825
1745,135,95,75,875
1746,135,95,75,925
1747,135,95,75,975
1748,135,95,85,75
1749,135,95,85,125
1750,135,95,85,175
1751,135,95,85,225
1752,135,95,85,275
1753,135,95,85,325
1754,135,95,85,375
1755,135,95,85,425
1756,135,95,85,475
1757,135,95,85,525
1758,135,95,85,575
1759,135,95,85,625
1760,135,95,85,675
1761,135,95,85,725
1762,135,95,85,775
1763,135,95,85,825
1764,135,95,85,875
1765,135,95,85,925
1766,135,95,85,975
1767,135,95,95,75
1768,135,95,95,125
1769,135,95,95,175
1770,135,95,95,225
1771,135,95,95,275
1772,135,95,95,325
1773,135,95,95,375
1774,135,95,95,425
1775,135,95,95,475
1776,135,95,95,525
1777,135,95,95,575
1778,135,95,95,625
1779,135,95,95,675
1780,135,95,95,725
1781,135,95,95,775
1782,135,95,95,825
1783,135,95,95,875
1784,135,95,95,925
1785,135,95,95,975
1786,135,105,65,75
1787,135,105,65,125
1788,135,105,65,175
1789,135,105,65,225
1790,135,105,65,275
1791,135,105,65,325
1792,135,105,65,375
1793,135,105,65,425
1794,135,105,65,475
1795,135,105,65,525
1796,135,105,65,575
1797,135,105,65,625
1798,135,105,65,675
1799,135,105,65,725
1800,135,105,65,775
1801,135,105,65,825
1802,135,105,65,875
1803,135,105,65,925
1804,135,105,65,975
1805,135,105,75,75
1806,135,105,75,125
1807,135,105,75,175
1808,135,105,75,225
1809,135,105,75,275
1810,135,105,75,325
1811,135,105,75,375
1812,135,105,75,425
1813,135,105,75,475
1814,135,105,75,525
1815,135,105,75,575
1816,135,105,75,625
1817,135,105,75,675
1818,135,105,75,725
1819,135,105,75,775
1820,135,105,75,825
1821,135,105,75,875
1822,135,105,75,925
1823,135,105,75,975
1824,135,105,85,75
1825,135,105,85,125
1826,135,105,85,175
1827,135,105,85,225
1828,135,105,85,275
1829,135,105,85,325
1830,135,105,85,375
1831,135,105,85,425
1832,135,105,85,475
1833,135,105,85,525
1834,135,105,85,575
1835,135,105,85,625
1836,135,105,85,675
1837,135,105,85,725
1838,135,105,85,775
1839,135,105,85,825
1840,135,105,85,875
1841,135,105,85,925
1842,135,105,85,975
1843,135,105,95,75
1844,135,105,95,125
1845,135,105,95,175
1846,135,105,95,225
1847,135,105,95,275
1848,135,105,95,325
1849,135,105,95,375
1850,135,105,95,425
1851,135,105,95,475
1852,135,105,95,525
1853,135,105,95,575
1854,135,105,95,625
1855,135,105,95,675
1856,135,105,95,725
1857,135,105,95,775
1858,135,105,95,825
1859,135,105,95,875
1860,135,105,95,925
1861,135,105,95,975
1862,135,105,105,75
1863,135,105,105,125
1864,135,105,105,175
1865,135,105,105,225
1866,135,105,105,275
1867,135,105,105,325
1868,135,105,105,375
1869,135,105,105,425
1870,135,105,105,475
1871,135,105,105,525
1872,135,105,105,575
1873,135,105,105,625
1874,135,105,105,675
1875,135,105,105,725
1876,135,105,105,775
1877,135,105,105,825
1878,135,105,105,875
1879,135,105,105,925
1880,135,105,105,975
1881,135,115,65,75
1882,135,115,65,125
1883,135,115,65,175
1884,135,115,65,225
1885,135,115,65,275
1886,135,115,65,325
1887,135,115,65,375
1888,135,115,65,425
1889,135,115,65,475
1890,135,115,65,525
1891,135,115,65,575
1892,135,115,65,625
1893,135,115,65,675
1894,135,115,65,725
1895,135,115,65,775
1896,135,115,65,825
1897,135,115,65,875
1898,135,115,65,925
1899,135,115,65,975
1900,135,115,75,75
1901,135,115,75,125
1902,135,115,75,175
1903,135,115,75,225
1904,135,115,75,275
1905,135,115,75,325
1906,135,115,75,375
1907,135,115,75,425
1908,135,115,75,475
1909,135,115,75,525
1910,135,115,75,575
1911,135,115,75,625
1912,135,115,75,675
1913,135,115,75,725
1914,135,115,75,775
1915,135,115,75,825
1916,135,115,75,875
1917,135,115,75,925
1918,135,115,75,975
1919,135,115,85,75
1920,135,115,85,125
1921,135,115,85,175
1922,135,115,85,225
1923,135,115,85,275
1924,135,115,85,325
1925,135,115,85,375
1926,135,115,85,425
1927,135,115,85,475
1928,135,115,85,525
1929,135,115,85,575
1930,135,115,85,625
1931,135,115,85,675
1932,135,115,85,725
1933,135,115,85,775
1934,135,115,85,825
1935,135,115,85,875
1936,135,115,85,925
1937,135,115,85,975
1938,135,115,95,75
1939,135,115,95,125
1940,135,115,95,175
1941,135,115,95,225
1942,135,115,95,275
1943,135,115,95,325
1944,135,115,95,375
1945,135,115,95,425
1946,135,115,95,475
1947,135,115,95,525
1948,135,115,95,575
1949,135,115,95,625
1950,135,115,95,675
1951,135,115,95,725
1952,135,115,95,775
1953,135,115,95,825
1954,135,115,95,875
1955,135,115,95,925
1956,135,115,95,975
1957,135,115,105,75
1958,135,115,105,125
1959,135,115,105,175
1960,135,115,105,225
1961,135,115,105,275
1962,135,115,105,325
1963,135,115,105,375
1964,135,115,105,425
1965,135,115,105,475
1966,135,115,105,525
1967,135,115,105,575
1968,135,115,105,625
1969,135,115,105,675
1970,135,115,105,725
1971,135,115,105,775
1972,135,115,105,825
1973,135,115,105,875
1974,135,115,105,925
1975,135,115,105,975
1976,135,115,115,75
1977,135,115,115,125
1978,135,115,115,175
1979,135,115,115,225
1980,135,115,115,275
1981,135,115,115,325
1982,135,115,115,375
1983,135,115,115,425
1984,135,115,115,475
1985,135,115,115,525
1986,135,115,115,575
1987,135,115,115,625
1988,135,115,115,675
1989,135,115,115,725
1990,135,115,115,775
1991,135,115,115,825
1992,135,115,115,875
1993,135,115,115,925
1994,135,115,115,975
1995,135,125,65,75
1996,135,125,65,125
1997,135,125,65,175
1998,135,125,65,225
1999,135,125,65,275
2000,135,125,65,325
2001,135,125,65,375
2002,135,125,65,425
2003,135,125,65,475
2004,135,125,65,525
2005,135,125,65,575
2006,135,125,65,625
2007,135,125,65,675
2008,135,125,65,725
2009,135,125,65,775
2010,135,125,65,825
2011,135,125,65,875
2012,135,125,65,925
2013,135,125,65,975
2014,135,125,75,75
2015,135,125,75,125
2016,135,125,75,175
2017,135,125,75,225
2018,135,125,75,275
2019,135,125,75,325
2020,135,125,75,375
2021,135,125,75,425
2022,135,125,75,475
2023,135,125,75,525
2024,135,125,75,575
2025,135,125,75,625
2026,135,125,75,675
2027,135,125,75,725
2028,135,125,75,775
2029,135,125,75,825
2030,135,125,75,875
2031,135,125,75,925
2032,135,125,75,975
2033,135,125,85,75
2034,135,125,85,125
2035,135,125,85,175
2036,135,125,85,225
2037,135,125,85,275
2038,135,125,85,325
2039,135,125,85,375
2040,135,125,85,425
2041,135,125,85,475
2042,135,125,85,525
2043,135,125,85,575
2044,135,125,85,625
2045,135,125,85,675
2046,135,125,85,725
2047,135,125,85,775
2048,135,125,85,825
2049,135,125,85,875
2050,135,125,85,925
2051,135,125,85,975
2052,135,125,95,75
2053,135,125,95,125
2054,135,125,95,175
2055,135,125,95,225
2056,135,125,95,275
2057,135,125,95,325
2058,135,125,95,375
2059,135,125,95,425
2060,135,125,95,475
2061,135,125,95,525
2062,135,125,95,575
2063,135,125,95,625
2064,135,125,95,675
2065,135,125,95,725
2066,135,125,95,775
2067,135,125,95,825
2068,135,125,95,875
2069,135,125,95,925
2070,135,125,95,975
2071,135,125,105,75
2072,135,125,105,125
2073,135,125,105,175
2074,135,125,105,225
2075,135,125,105,275
2076,135,125,105,325
2077,135,125,105,375
2078,135,125,105,425
2079,135,125,105,475
2080,135,125,105,525
2081,135,125,105,575
2082,135,125,105,625
2083,135,125,105,675
2084,135,125,105,725
2085,135,125,105,775
2086,135,125,105,825
2087,135,125,105,875
2088,135,125,105,925
2089,135,125,105,975
2090,135,125,115,75
2091,135,125,115,125
2092,135,125,115,175
2093,135,125,115,225
2094,135,125,115,275
2095,135,125,115,325
2096,135,125,115,375
2097,135,125,115,425
2098,135,125,115,475
2099,135,125,115,525
2100,135,125,115,575
2101,135,125,115,625
2102,135,125,115,675
2103,135,125,115,725
2104,135,125,115,775
2105,135,125,115,825
2106,135,125,115,875
2107,135,125,115,925
2108,135,125,115,975
2109,135,125,125,75
2110,135,125,125,125
2111,135,125,125,175
2112,135,125,125,225
2113,135,125,125,275
2114,135,125,125,325
2115,135,125,125,375
2116,135,125,125,425
2117,135,125,125,475
2118,135,125,125,525
2119,135,125,125,575
2120,135,125,125,625
2121,135,125,125,675
2122,135,125,125,725
2123,135,125,125,775
2124,135,125,125,825
2125,135,125,125,875
2126,135,125,125,925
2127,135,125,125,975
2128,135,135,65,75
2129,135,135,65,125
2130,135,135,65,175
2131,135,135,65,225
2132,135,135,65,275
2133,135,135,65,325
2134,135,135,65,375
2135,135,135,65,425
2136,135,135,65,475
2137,135,135,65,525
2138,135,135,65,575
2139,135,135,65,625
2140,135,135,65,675
2141,135,135,65,725
2142,135,135,65,775
2143,135,135,65,825
2144,135,135,65,875
2145,135,135,65,925
2146,135,135,65,975
2147,135,135,75,75
2148,135,135,75,125
2149,135,135,75,175
2150,135,135,75,225
2151,135,135,75,275
2152,135,135,75,325
2153,135,135,75,375
2154,135,135,75,425
2155,135,135,75,475
2156,135,135,75,525
2157,135,135,75,575
2158,135,135,75,625
2159,135,135,75,675
2160,135,135,75,725
2161,135,135,75,775
2162,135,135,75,825
2163,135,135,75,875
2164,135,135,75,925
2165,135,135,75,975
2166,135,135,85,75
2167,135,135,85,125
2168,135,135,85,175
2169,135,135,85,225
2170,135,135,85,275
2171,135,135,85,325
2172,135,135,85,375
2173,135,135,85,425
2174,135,135,85,475
2175,135,135,85,525
2176,135,135,85,575
2177,135,135,85,625
2178,135,135,85,675
2179,135,135,85,725
2180,135,135,85,775
2181,135,135,85,825
2182,135,135,85,875
2183,135,135,85,925
2184,135,135,85,975
2185,135,135,95,75
2186,135,135,95,125
2187,135,135,95,175
2188,135,135,95,225
2189,135,135,95,275
2190,135,135,95,325
2191,135,135,95,375
2192,135,135,95,425
2193,135,135,95,475
2194,135,135,95,525
2195,135,135,95,575
2196,135,135,95,625
2197,135,135,95,675
2198,135,135,95,725
2199,135,135,95,775
2200,135,135,95,825
2201,135,135,95,875
2202,135,135,95,925
2203,135,135,95,975
2204,135,135,105,75
2205,135,135,105,125
2206,135,135,105,175
2207,135,135,105,225
2208,135,135,105,275
2209,135,135,105,325
2210,135,135,105,375
2211,135,135,105,425
2212,135,135,105,475
2213,135,135,105,525
2214,135,135,105,575
2215,135,135,105,625
2216,135,135,105,675
2217,135,135,105,725
2218,135,135,105,775
2219,135,135,105,825
2220,135,135,105,875
2221,135,135,105,925
2222,135,135,105,975
2223,135,135,115,75
2224,135,135,115,125
2225,135,135,115,175
2226,135,135,115,225
2227,135,135,115,275
2228,135,135,115,325
2229,135,135,115,375
2230,135,135,115,425
2231,135,135,115,475
2232,135,135,115,525
2233,135,135,115,575
2234,135,135,115,625
2235,135,135,115,675
2236,135,135,115,725
2237,135,135,115,775
2238,135,135,115,825
2239,135,135,115,875
2240,135,135,115,925
2241,135,135,115,975
2242,135,135,125,75
2243,135,135,125,125
2244,135,135,125,175
2245,135,135,125,225
2246,135,135,125,275
2247,135,135,125,325
2248,135,135,125,375
2249,135,135,125,425
2250,135,135,125,475
2251,135,135,125,525
2252,135,135,125,575
2253,135,135,125,625
2254,135,135,125,675
2255,135,135,125,725
2256,135,135,125,775
2257,135,135,125,825
2258,135,135,125,875
2259,135,135,125,925
2260,135,135,125,975
2261,135,135,135,75
2262,135,135,135,125
2263,135,135,135,175
2264,135,135,135,225
2265,135,135,135,275
2266,135,135,135,325
2267,135,135,135,375
2268,135,135,135,425
2269,135,135,135,475
2270,135,135,135,525
2271,135,135,135,575
2272,135,135,135,625
2273,135,135,135,675
2274,135,135,135,725
2275,135,135,135,775
2276,135,135,135,825
2277,135,135,135,875
2278,135,135,135,925
2279,135,135,135,975
2280,145,65,65,75
2281,145,65,65,125
2282,145,65,65,175
2283,145,65,65,225
2284,145,65,65,275
2285,145,65,65,325
2286,145,65,65,375
2287,145,65,65,425
2288,145,65,65,475
2289,145,65,65,525
2290,145,65,65,575
2291,145,65,65,625
2292,145,65,65,675
2293,145,65,65,725
2294,145,65,65,775
2295,145,65,65,825
2296,145,65,65,875
2297,145,65,65,925
2298,145,65,65,975
2299,145,75,65,75
2300,145,75,65,125
2301,145,75,65,175
2302,145,75,65,225
2303,145,75,65,275
2304,145,75,65,325
2305,145,75,65,375
2306,145,75,65,425
2307,145,75,65,475
2308,145,75,65,525
2309,145,75,65,575
2310,145,75,65,625
2311,145,75,65,675
2312,145,75,65,725
2313,145,75,65,775
2314,145,75,65,825
2315,145,75,65,875
2316,145,75,65,925
2317,145,75,65,975
2318,145,75,75,75
2319,145,75,75,125
2320,145,75,75,175
2321,145,75,75,225
2322,145,75,75,275
2323,145,75,75,325
2324,145,75,75,375
2325,145,75,75,425
2326,145,75,75,475
2327,145,75,75,525
2328,145,75,75,575
2329,145,75,75,625
2330,145,75,75,675
2331,145,75,75,725
2332,145,75,75,775
2333,145,75,75,825
2334,145,75,75,875
2335,145,75,75,925
2336,145,75,75,975
2337,145,85,65,75
2338,145,85,65,125
2339,145,85,65,175
2340,145,85,65,225
2341,145,85,65,275
2342,145,85,65,325
2343,145,85,65,375
2344,145,85,65,425
2345,145,85,65,475
2346,145,85,65,525
2347,145,85,65,575
2348,145,85,65,625
2349,145,85,65,675
2350,145,85,65,725
2351,145,85,65,775
2352,145,85,65,825
2353,145,85,65,875
2354,145,85,65,925
2355,145,85,65,975
2356,145,85,75,75
2357,145,85,75,125
2358,145,85,75,175
2359,145,85,75,225
2360,145,85,75,275
2361,145,85,75,325
2362,145,85,75,375
2363,145,85,75,425
2364,145,85,75,475
2365,145,85,75,525
2366,145,85,75,575
2367,145,85,75,625
2368,145,85,75,675
2369,145,85,75,725
2370,145,85,75,775
